,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TOTAL,,,,GENDER,,,,,,,,SOCIAL CLASS,,,,,,,,AGED,,,,,,,,,,,,,,,,,,,,,,,,COBRA PURCHASE,,,,,,,,,,,,,,,,BRAND LOYALISTS,,,,TARGET AUDIENCE,,,,,,,,,,,,,,,,,,,,PRODUCT ACCEPTORS/ REJECTORS,,,,,,,,REGION,,,,,,,,,,,,,,,,SHOPPERS,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TOTAL,,,,MALE,,,,FEMALE,,,,ABC1,,,,C2DE,,,, 18-24,,,, 25-34,,,, 35-44,,,, 45-49,,,, 18-34S,,,, 35+,,,,EVER BOUGHT AND DRUNK COBRA,,,,BOUGHT AND DRUNK COBRA LAST 6 MONTHS,,,,BOUGHT AND DRUNK COBRA LAST 4 WEEKS,,,,TOTAL NON COBRA L4W BUYERS,,,,COBRA,,,,ENTHUSIASTIC INFLUENCERS,,,,SOCIAL EXPLORERS,,,,CONSIDERED BALANCERS,,,,CONTENT ROUTINERS,,,,SAFE & SAVVY,,,,ACCEPTORS,,,,REJECTORS,,,,NORTH + SCOTLAND,,,,MIDLANDS,,,,SOUTH + WALES,,,,NORTHERN IRELAND,,,,ASDA,,,,SAINSBURYS,,,,TESCO,,,,MORRISONS,,,,BIG 4,,,,DISCOUNTERS,,,,CONVENIENCE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,Total,Cobra Helix,Cobra Sheet,Cobra Current,Male,Cobra Helix,Cobra Sheet,Cobra Current,Female,Cobra Helix,Cobra Sheet,Cobra Current,ABC1,Cobra Helix,Cobra Sheet,Cobra Current,C2DE,Cobra Helix,Cobra Sheet,Cobra Current, 18-24,Cobra Helix,Cobra Sheet,Cobra Current, 25-34,Cobra Helix,Cobra Sheet,Cobra Current, 35-44,Cobra Helix,Cobra Sheet,Cobra Current, 45-49,Cobra Helix,Cobra Sheet,Cobra Current, 18-34S,Cobra Helix,Cobra Sheet,Cobra Current, 35+,Cobra Helix,Cobra Sheet,Cobra Current,Ever Bought And Drunk Cobra,Cobra Helix,Cobra Sheet,Cobra Current,Bought And Drunk Cobra Last 6 Months,Cobra Helix,Cobra Sheet,Cobra Current,Bought And Drunk Cobra Last 4 Weeks,Cobra Helix,Cobra Sheet,Cobra Current,Total non Cobra L4W buyers,Cobra Helix,Cobra Sheet,Cobra Current,Cobra,Cobra Helix,Cobra Sheet,Cobra Current,Enthusiastic Influencers,Cobra Helix,Cobra Sheet,Cobra Current,Social Explorers,Cobra Helix,Cobra Sheet,Cobra Current,Considered Balancers,Cobra Helix,Cobra Sheet,Cobra Current,Content Routiners,Cobra Helix,Cobra Sheet,Cobra Current,Safe & Savvy,Cobra Helix,Cobra Sheet,Cobra Current,Acceptors,Cobra Helix,Cobra Sheet,Cobra Current,Rejectors,Cobra Helix,Cobra Sheet,Cobra Current,North + Scotland,Cobra Helix,Cobra Sheet,Cobra Current,Midlands,Cobra Helix,Cobra Sheet,Cobra Current,South + Wales,Cobra Helix,Cobra Sheet,Cobra Current,Northern Ireland,Cobra Helix,Cobra Sheet,Cobra Current,ASDA,Cobra Helix,Cobra Sheet,Cobra Current,SAINSBURYS,Cobra Helix,Cobra Sheet,Cobra Current,TESCO,Cobra Helix,Cobra Sheet,Cobra Current,MORRISONS,Cobra Helix,Cobra Sheet,Cobra Current,BIG 4,Cobra Helix,Cobra Sheet,Cobra Current,DISCOUNTERS,Cobra Helix,Cobra Sheet,Cobra Current,CONVENIENCE,Cobra Helix,Cobra Sheet,Cobra Current
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,455,455,149,160,146,297,98,95,104,158,51,65,42,338,113,113,112,117,36,47,34,26,8,8,10,172,59,59,54,187,62,67,58,70,20,26,24,198,67,67,64,257,82,93,82,264,87,93,84,196,64,68,64,152,52,51,49,303,97,109,97,157,60,50,47,206,70,70,66,137,42,56,39,73,20,27,26,17,7,3,7,22,10,4,8,350,113,120,117,105,36,40,29,129,40,56,33,82,25,27,30,239,81,76,82,5,3,1,1,261,195,212,202,276,222,221,223,355,279,282,282,192,150,157,151,448,146,158,144,177,53,75,49,155,55,51,49
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agree strongly (5),16,16,15,19,15,17,16,18,16,16,12,22,12,15,12,19,15,20,25,19,15,27,38,13,30,20,19,27,13,13,11,16,12,13,5,12,21,21,21,25,16,13,10,15,15,20,21,20,18,24,25,25,22,28,27,31,27,11,8,14,9,25,23,26,26,17,14,17,18,18,17,21,15,18,20,22,12,0,0,0,0,14,10,25,13,21,19,26,18,2,3,0,3,11,8,13,12,13,12,11,17,21,20,28,16,0,0,0,0,21,20,23,19,20,20,19,19,18,16,18,15,23,25,25,26,17,15,20,15,18,19,19,16,25,24,29,20
Agree slightly (4),35,35,36,35,33,38,43,34,37,28,22,37,24,38,42,35,35,26,14,34,26,35,38,38,30,33,32,32,33,40,40,43,34,26,30,19,29,33,33,33,33,36,38,37,33,34,30,39,33,36,31,38,38,34,35,35,33,35,36,35,33,40,40,42,38,43,49,39,41,27,26,29,26,36,30,44,31,24,14,33,29,9,10,0,13,40,42,42,36,16,14,15,21,35,35,39,27,35,24,48,33,34,38,28,35,40,67,0,0,36,41,39,38,35,37,36,37,35,36,35,37,34,33,33,32,35,36,35,33,29,26,32,29,34,33,35,35
"Neither agree, nor disagree (3)",29,29,27,26,33,28,23,31,31,29,33,20,38,28,27,27,31,30,28,26,38,19,0,25,30,28,29,25,31,30,31,21,40,29,20,42,21,27,25,25,31,30,28,27,34,26,24,24,30,22,19,22,27,21,15,22,27,32,33,28,36,20,18,20,21,21,24,16,24,36,31,36,44,30,20,30,38,41,43,33,43,32,30,50,25,26,24,23,32,37,36,38,38,35,38,25,48,26,28,22,27,26,21,29,29,20,33,0,0,26,22,23,26,24,21,24,23,29,30,28,30,27,27,29,30,28,26,26,33,29,28,27,33,21,18,18,29
Disagree slightly (2),16,16,17,13,16,13,12,13,13,21,27,14,24,14,14,12,15,21,28,17,21,15,25,13,10,15,12,12,22,11,15,10,9,29,40,23,25,15,13,12,20,16,21,14,13,17,22,11,18,14,22,9,13,13,19,6,14,17,16,17,18,11,13,4,15,14,10,19,12,14,19,11,13,16,30,4,19,24,29,0,29,36,30,25,50,11,13,7,14,30,31,33,28,14,13,16,12,21,32,11,20,14,16,11,16,40,0,100,100,12,14,11,12,16,17,16,15,13,13,13,13,10,9,8,7,16,18,13,16,19,21,17,20,15,20,12,14
Disagree strongly (1),5,5,5,6,3,4,5,5,3,6,6,8,2,5,5,7,4,3,6,4,0,4,0,13,0,4,8,3,0,6,3,9,5,4,5,4,4,4,7,4,0,5,4,8,5,4,3,6,1,4,3,6,2,3,4,6,0,6,6,6,4,4,5,8,0,6,3,10,5,4,7,4,3,0,0,0,0,12,14,33,0,9,20,0,0,2,2,3,1,14,17,15,10,5,8,7,0,5,4,7,3,5,5,5,4,0,0,0,0,5,4,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,6,3,5,6,5,2,5,5,6,2
Top 2 Box (Net),51,51,50,54,48,55,59,52,53,44,33,58,36,53,54,55,50,45,39,53,41,62,75,50,60,52,51,59,46,53,52,60,47,39,35,31,50,54,54,58,48,49,48,52,48,54,51,59,51,60,56,63,59,63,62,67,59,45,44,49,42,65,63,68,64,59,63,56,59,45,43,50,41,53,50,67,42,24,14,33,29,23,20,25,25,61,61,68,54,18,17,15,24,46,43,52,39,49,36,59,50,55,58,55,51,40,67,0,0,56,61,62,57,55,57,55,57,54,52,54,52,57,59,58,58,51,51,55,48,47,45,51,45,59,56,65,55
Bottom 2 Box (Net),20,20,23,19,19,17,17,18,16,27,33,22,26,19,19,19,19,25,33,21,21,19,25,25,10,19,20,15,22,17,18,19,14,33,45,27,29,19,21,16,20,21,24,22,18,20,25,17,19,18,25,15,14,16,23,12,14,22,23,23,22,15,18,12,15,19,13,29,17,18,26,14,15,16,30,4,19,35,43,33,29,45,50,25,50,13,15,10,15,45,47,48,38,19,20,23,12,26,36,19,23,19,21,16,20,40,0,100,100,17,17,16,17,21,22,20,20,17,18,18,18,16,15,13,13,20,23,19,19,24,26,23,22,20,25,18,16
Mean,3.42,3.42,3.37,3.48,3.41,3.5,3.53,3.46,3.5,3.28,3.06,3.51,3.19,3.44,3.41,3.49,3.43,3.37,3.25,3.47,3.35,3.65,3.88,3.25,3.8,3.49,3.41,3.68,3.37,3.43,3.42,3.48,3.4,3.14,2.9,3.12,3.38,3.51,3.46,3.63,3.44,3.35,3.29,3.38,3.39,3.49,3.43,3.56,3.49,3.62,3.53,3.68,3.66,3.71,3.62,3.8,3.71,3.28,3.24,3.33,3.26,3.7,3.63,3.74,3.74,3.5,3.61,3.34,3.56,3.41,3.26,3.54,3.38,3.55,3.4,3.85,3.35,2.76,2.57,2.67,3,2.82,2.6,3.25,2.88,3.67,3.63,3.8,3.56,2.61,2.56,2.53,2.79,3.32,3.22,3.34,3.39,3.32,3.08,3.44,3.4,3.52,3.52,3.62,3.44,3,3.67,2,2,3.55,3.6,3.65,3.55,3.49,3.51,3.5,3.51,3.5,3.46,3.49,3.45,3.59,3.64,3.64,3.66,3.43,3.37,3.5,3.42,3.37,3.32,3.41,3.37,3.59,3.49,3.71,3.57
Standard Error,0.05,0.05,0.09,0.09,0.08,0.06,0.11,0.11,0.1,0.09,0.15,0.15,0.16,0.06,0.1,0.11,0.1,0.1,0.21,0.16,0.17,0.23,0.44,0.45,0.33,0.08,0.15,0.14,0.13,0.08,0.13,0.14,0.13,0.13,0.24,0.2,0.25,0.08,0.14,0.14,0.12,0.07,0.11,0.12,0.12,0.07,0.12,0.12,0.11,0.08,0.15,0.14,0.13,0.09,0.17,0.16,0.15,0.06,0.1,0.11,0.1,0.09,0.15,0.16,0.15,0.08,0.11,0.15,0.13,0.09,0.18,0.14,0.16,0.11,0.26,0.16,0.18,0.24,0.37,0.88,0.31,0.25,0.4,0.63,0.4,0.05,0.09,0.09,0.09,0.1,0.17,0.15,0.19,0.09,0.16,0.15,0.15,0.12,0.22,0.21,0.2,0.07,0.13,0.13,0.12,0.45,0.33,0,0,0.07,0.08,0.07,0.08,0.07,0.08,0.07,0.07,0.06,0.06,0.06,0.06,0.08,0.09,0.09,0.09,0.05,0.09,0.09,0.09,0.08,0.16,0.13,0.15,0.09,0.16,0.17,0.15
#page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 20634a MCBC Standard Packaging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Col percents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q29. Its a bottle I would be interested in buying (How much do you agree or disagree with the following statements about this design?),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base Unweighted - All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TOTAL,,,,GENDER,,,,,,,,SOCIAL CLASS,,,,,,,,AGED,,,,,,,,,,,,,,,,,,,,,,,,COBRA PURCHASE,,,,,,,,,,,,,,,,BRAND LOYALISTS,,,,TARGET AUDIENCE,,,,,,,,,,,,,,,,,,,,PRODUCT ACCEPTORS/ REJECTORS,,,,,,,,REGION,,,,,,,,,,,,,,,,SHOPPERS,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TOTAL,,,,MALE,,,,FEMALE,,,,ABC1,,,,C2DE,,,, 18-24,,,, 25-34,,,, 35-44,,,, 45-49,,,, 18-34S,,,, 35+,,,,EVER BOUGHT AND DRUNK COBRA,,,,BOUGHT AND DRUNK COBRA LAST 6 MONTHS,,,,BOUGHT AND DRUNK COBRA LAST 4 WEEKS,,,,TOTAL NON COBRA L4W BUYERS,,,,COBRA,,,,ENTHUSIASTIC INFLUENCERS,,,,SOCIAL EXPLORERS,,,,CONSIDERED BALANCERS,,,,CONTENT ROUTINERS,,,,SAFE & SAVVY,,,,ACCEPTORS,,,,REJECTORS,,,,NORTH + SCOTLAND,,,,MIDLANDS,,,,SOUTH + WALES,,,,NORTHERN IRELAND,,,,ASDA,,,,SAINSBURYS,,,,TESCO,,,,MORRISONS,,,,BIG 4,,,,DISCOUNTERS,,,,CONVENIENCE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,Total,Cobra Helix,Cobra Sheet,Cobra Current,Male,Cobra Helix,Cobra Sheet,Cobra Current,Female,Cobra Helix,Cobra Sheet,Cobra Current,ABC1,Cobra Helix,Cobra Sheet,Cobra Current,C2DE,Cobra Helix,Cobra Sheet,Cobra Current, 18-24,Cobra Helix,Cobra Sheet,Cobra Current, 25-34,Cobra Helix,Cobra Sheet,Cobra Current, 35-44,Cobra Helix,Cobra Sheet,Cobra Current, 45-49,Cobra Helix,Cobra Sheet,Cobra Current, 18-34S,Cobra Helix,Cobra Sheet,Cobra Current, 35+,Cobra Helix,Cobra Sheet,Cobra Current,Ever Bought And Drunk Cobra,Cobra Helix,Cobra Sheet,Cobra Current,Bought And Drunk Cobra Last 6 Months,Cobra Helix,Cobra Sheet,Cobra Current,Bought And Drunk Cobra Last 4 Weeks,Cobra Helix,Cobra Sheet,Cobra Current,Total non Cobra L4W buyers,Cobra Helix,Cobra Sheet,Cobra Current,Cobra,Cobra Helix,Cobra Sheet,Cobra Current,Enthusiastic Influencers,Cobra Helix,Cobra Sheet,Cobra Current,Social Explorers,Cobra Helix,Cobra Sheet,Cobra Current,Considered Balancers,Cobra Helix,Cobra Sheet,Cobra Current,Content Routiners,Cobra Helix,Cobra Sheet,Cobra Current,Safe & Savvy,Cobra Helix,Cobra Sheet,Cobra Current,Acceptors,Cobra Helix,Cobra Sheet,Cobra Current,Rejectors,Cobra Helix,Cobra Sheet,Cobra Current,North + Scotland,Cobra Helix,Cobra Sheet,Cobra Current,Midlands,Cobra Helix,Cobra Sheet,Cobra Current,South + Wales,Cobra Helix,Cobra Sheet,Cobra Current,Northern Ireland,Cobra Helix,Cobra Sheet,Cobra Current,ASDA,Cobra Helix,Cobra Sheet,Cobra Current,SAINSBURYS,Cobra Helix,Cobra Sheet,Cobra Current,TESCO,Cobra Helix,Cobra Sheet,Cobra Current,MORRISONS,Cobra Helix,Cobra Sheet,Cobra Current,BIG 4,Cobra Helix,Cobra Sheet,Cobra Current,DISCOUNTERS,Cobra Helix,Cobra Sheet,Cobra Current,CONVENIENCE,Cobra Helix,Cobra Sheet,Cobra Current
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,455,455,149,160,146,297,98,95,104,158,51,65,42,338,113,113,112,117,36,47,34,26,8,8,10,172,59,59,54,187,62,67,58,70,20,26,24,198,67,67,64,257,82,93,82,264,87,93,84,196,64,68,64,152,52,51,49,303,97,109,97,157,60,50,47,206,70,70,66,137,42,56,39,73,20,27,26,17,7,3,7,22,10,4,8,350,113,120,117,105,36,40,29,129,40,56,33,82,25,27,30,239,81,76,82,5,3,1,1,261,195,212,202,276,222,221,223,355,279,282,282,192,150,157,151,448,146,158,144,177,53,75,49,155,55,51,49
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agree strongly (5),27,27,29,28,25,27,28,26,26,28,31,29,21,26,27,26,24,31,33,32,26,15,13,0,30,32,34,37,24,25,26,24,24,26,30,23,25,30,31,33,25,25,27,24,24,34,40,31,31,39,42,40,36,41,42,45,37,20,22,19,19,38,38,42,32,32,41,24,30,20,21,23,15,30,20,41,27,18,0,67,14,18,10,25,25,34,37,34,31,4,3,8,0,26,25,25,30,23,32,19,20,28,28,33,24,40,67,0,0,30,31,33,30,31,33,32,31,28,26,29,27,33,34,32,33,27,29,28,25,32,38,29,31,39,44,37,37
Agree slightly (4),47,47,44,46,50,49,50,47,51,41,31,45,48,48,46,48,51,42,36,43,47,58,63,50,60,41,36,41,48,50,50,52,48,46,40,42,54,43,39,42,50,49,48,49,50,46,43,47,49,44,42,44,47,44,44,39,49,48,43,50,51,46,42,46,53,49,44,50,52,51,45,50,59,34,30,37,35,47,43,33,57,41,60,0,38,51,50,52,51,31,22,30,45,40,40,38,45,55,28,70,63,47,51,43,46,60,33,100,100,46,47,46,47,49,48,49,51,48,50,48,49,46,47,46,48,47,44,46,50,46,38,49,51,46,42,49,49
"Neither agree, nor disagree (3)",17,17,17,17,18,16,13,19,16,20,24,14,24,17,15,18,18,19,22,15,21,19,25,25,10,17,19,15,19,17,15,16,19,19,15,19,21,18,19,16,17,17,15,17,20,14,11,16,14,13,11,13,14,11,10,12,12,20,21,19,22,9,10,6,11,13,9,14,17,20,21,20,21,21,25,19,19,24,43,0,14,23,20,25,25,12,12,11,15,34,33,35,34,22,20,27,18,13,28,0,13,16,12,16,21,0,0,0,0,16,14,14,16,14,12,13,13,17,15,15,17,16,14,16,15,17,16,17,19,12,15,8,16,9,7,8,12
Disagree slightly (2),6,6,7,6,5,6,7,5,5,7,8,8,5,6,7,5,4,8,8,9,6,8,0,25,0,6,5,5,7,5,8,3,5,9,15,12,0,6,4,7,6,6,10,5,4,5,6,4,5,3,5,1,2,3,4,2,2,8,9,8,6,6,10,4,4,4,4,9,0,4,7,2,3,14,25,4,15,6,0,0,14,14,0,50,13,2,1,3,3,19,28,18,10,6,8,7,3,5,4,7,3,7,9,5,6,0,0,0,0,5,5,5,6,5,5,5,4,5,5,5,5,3,3,3,3,6,8,6,4,6,6,9,2,5,7,4,2
Disagree strongly (1),3,3,3,3,2,2,2,2,2,4,6,5,2,4,4,4,3,1,0,2,0,0,0,0,0,3,7,2,2,3,2,4,3,1,0,4,0,3,6,1,2,3,1,4,2,1,0,1,1,1,0,1,2,1,0,2,0,4,5,4,3,1,0,2,0,2,1,3,2,4,5,5,3,1,0,0,4,6,14,0,0,5,10,0,0,0,0,1,0,11,14,10,10,5,8,4,3,4,8,4,0,2,0,3,2,0,0,0,0,3,3,2,2,2,2,1,1,3,3,3,3,3,2,3,1,3,3,3,2,3,4,4,0,1,0,2,0
Top 2 Box (Net),74,74,72,74,75,76,78,74,77,69,63,74,69,74,73,73,75,73,69,74,74,73,75,50,90,73,69,78,72,75,76,76,72,71,70,65,79,73,70,75,75,74,74,73,74,80,83,78,80,84,84,84,83,86,87,84,86,68,65,69,69,84,80,88,85,81,86,74,82,72,67,73,74,64,50,78,62,65,43,100,71,59,70,25,63,85,88,86,82,35,25,38,45,67,65,63,76,78,60,89,83,75,79,76,71,100,100,100,100,76,78,79,76,80,82,81,82,75,76,77,76,79,81,79,81,74,73,74,75,79,75,79,82,86,85,86,86
Bottom 2 Box (Net),9,9,11,9,7,8,9,7,7,11,14,12,7,9,12,9,7,9,8,11,6,8,0,25,0,9,12,7,9,9,10,7,9,10,15,15,0,9,10,9,8,9,11,10,6,6,6,5,6,4,5,3,3,3,4,4,2,12,14,12,9,7,10,6,4,6,6,11,2,8,12,7,5,15,25,4,19,12,14,0,14,18,10,50,13,3,1,3,3,30,42,28,21,11,15,11,6,9,12,11,3,8,9,8,9,0,0,0,0,8,8,7,8,7,7,6,5,8,8,9,8,5,5,5,5,9,11,9,6,9,9,13,2,5,7,6,2
Mean,3.89,3.89,3.87,3.89,3.9,3.93,3.94,3.91,3.94,3.81,3.75,3.86,3.81,3.87,3.85,3.87,3.89,3.94,3.94,3.94,3.94,3.81,3.88,3.25,4.2,3.92,3.85,4.07,3.85,3.88,3.9,3.88,3.84,3.86,3.85,3.69,4.04,3.91,3.85,3.97,3.91,3.87,3.89,3.83,3.9,4.08,4.17,4.03,4.04,4.18,4.22,4.19,4.14,4.23,4.25,4.24,4.2,3.72,3.67,3.72,3.75,4.14,4.08,4.22,4.13,4.04,4.2,3.84,4.09,3.8,3.71,3.84,3.82,3.78,3.45,4.15,3.65,3.65,3.14,4.67,3.71,3.55,3.6,3,3.75,4.16,4.24,4.16,4.09,2.97,2.72,3.08,3.14,3.78,3.67,3.73,3.97,3.89,3.72,3.93,4,3.94,3.99,3.99,3.84,4.4,4.67,4,4,3.96,3.98,4.02,3.96,4.03,4.06,4.06,4.06,3.93,3.91,3.94,3.92,4.05,4.09,4.04,4.08,3.9,3.88,3.91,3.92,3.99,4,3.91,4.1,4.19,4.22,4.16,4.2
Standard Error,0.05,0.05,0.08,0.08,0.07,0.05,0.09,0.09,0.09,0.08,0.16,0.13,0.14,0.05,0.1,0.09,0.09,0.09,0.16,0.15,0.15,0.16,0.23,0.31,0.2,0.08,0.15,0.12,0.13,0.07,0.12,0.12,0.13,0.11,0.23,0.21,0.14,0.07,0.13,0.12,0.11,0.06,0.11,0.1,0.1,0.05,0.09,0.09,0.09,0.06,0.1,0.1,0.1,0.06,0.11,0.12,0.11,0.06,0.11,0.09,0.1,0.07,0.12,0.13,0.11,0.06,0.1,0.12,0.1,0.08,0.16,0.13,0.13,0.13,0.25,0.17,0.23,0.26,0.4,0.33,0.36,0.23,0.34,0.71,0.37,0.04,0.06,0.07,0.07,0.1,0.18,0.17,0.18,0.09,0.18,0.14,0.17,0.1,0.24,0.18,0.13,0.06,0.1,0.11,0.1,0.24,0.33,0,0,0.06,0.07,0.06,0.07,0.05,0.06,0.06,0.06,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.05,0.09,0.08,0.07,0.07,0.15,0.12,0.11,0.07,0.12,0.12,0.11
#page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 20634a MCBC Standard Packaging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Col percents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q29. It would encourage me to buy more (How much do you agree or disagree with the following statements about this design?),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base Unweighted - All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
