,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",90*,18**,72*,14**,33*,16**,15**,8**,4**,47*,31*,12**
"" ,,
"Entertainment",49,6,43,12,15,7,9,6,0,27,16,6
"",54%,33%,60%,86%,45%,44%,60%,75%,- ,57%,52%,50%
"",,,,,,,,,,,,
"Contact with family and friends",9,4,5,0,5,1,1,2,0,5,2,2
"",10%,22%,7%,- ,15%,6%,7%,25%,- ,11%,6%,17%
"",,,,,,,,,,,,
"Networking",16,6,10,3,6,3,2,0,2,9,5,2
"",18%,33%,14%,21%,18%,19%,13%,- ,50%,19%,16%,17%
"",,,,,,,,,,,,
"Customer service",5,3,2,0,4,0,1,0,0,4,1,0
"",6%,17%,3%,- ,12%,- ,7%,- ,- ,9%,3%,- 
"",,,,,,,,,,,,
"News and information",26,4,22,3,11,5,5,1,1,14,10,2
"",29%,22%,31%,21%,33%,31%,33%,13%,25%,30%,32%,17%
"",,,,,,,,,,,,
"Offers and vouchers",16,7,9,0,8,4,1,2,1,8,5,3
"",18%,39%,13%,- ,24%,25%,7%,25%,25%,17%,16%,25%
"",,,,,,,,,,,,
"Complaints",2,1,1,0,2,0,0,0,0,2,0,0
"",2%,6%,1%,- ,6%,- ,- ,- ,- ,4%,- ,- 
"",,,,,,,,,,,,
"Playing games",0,0,0,0,0,0,0,0,0,0,0,0
"",- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
"",,,,,,,,,,,,
"Sharing pictures",0,0,0,0,0,0,0,0,0,0,0,0
"",- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
"",,,,,,,,,,,,
"Watching videos",0,0,0,0,0,0,0,0,0,0,0,0
"",- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
"",,,,,,,,,,,,
"Other (please specify)",4,0,4,0,2,0,2,0,0,2,2,0
"",4%,- ,6%,- ,6%,- ,13%,- ,- ,4%,6%,- 
"",,,,,,,,,,,,
"None",0,0,0,0,0,0,0,0,0,0,0,0
"",- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
"",,,,,,,,,,,,
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"SM1c. Instagram: Please indicate which of the following purposes you like to use each of these for.",,
"Base - All using each social medium at SM1",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"* small base",,
"","","","",,,,,,,,,
,"","","",,,,,,,,,
,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",191,70*,121,52*,89*,28**,12**,6**,4**,141,40*,10**
"" ,,
"Entertainment",122,36,86,39,55,16,8,3,1,94,24,4
"",64%,51%,71%,75%,62%,57%,67%,50%,25%,67%,60%,40%
"",,,A,,,,,,,,,
"Contact with family and friends",84,27,57,25,32,16,4,5,2,57,20,7
"",44%,39%,47%,48%,36%,57%,33%,83%,50%,40%,50%,70%
"",,,,,,,,,,,,
"Networking",48,22,26,16,24,4,2,1,1,40,6,2
"",25%,31%,21%,31%,27%,14%,17%,17%,25%,28%,15%,20%
"",,,,,,,,,,,,
"Customer service",9,4,5,2,4,1,2,0,0,6,3,0
"",5%,6%,4%,4%,4%,4%,17%,- ,- ,4%,8%,- 
"",,,,,,,,,,,,
"News and information",30,12,18,7,16,5,1,1,0,23,6,1
"",16%,17%,15%,13%,18%,18%,8%,17%,- ,16%,15%,10%
"",,,,,,,,,,,,
"Offers and vouchers",18,11,7,8,8,2,0,0,0,16,2,0
"",9%,16%,6%,15%,9%,7%,- ,- ,- ,11%,5%,- 
"",,B,,,,,,,,,,
"Complaints",13,8,5,1,10,1,0,1,0,11,1,1
"",7%,11%,4%,2%,11%,4%,- ,17%,- ,8%,3%,10%
"",,,,,A,,,,,,,
"Playing games",0,0,0,0,0,0,0,0,0,0,0,0
"",- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
"",,,,,,,,,,,,
"Sharing pictures",1,0,1,0,0,0,1,0,0,0,1,0
"",1%,- ,1%,- ,- ,- ,8%,- ,- ,- ,3%,- 
"",,,,,,,,,,,,
"Watching videos",0,0,0,0,0,0,0,0,0,0,0,0
"",- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
"",,,,,,,,,,,,
"Other (please specify)",1,1,0,0,1,0,0,0,0,1,0,0
"",1%,1%,- ,- ,1%,- ,- ,- ,- ,1%,- ,- 
"",,,,,,,,,,,,
"None",0,0,0,0,0,0,0,0,0,0,0,0
"",- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
"",,,,,,,,,,,,
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"SM1c. Tumblr: Please indicate which of the following purposes you like to use each of these for.",,
"Base - All using each social medium at SM1",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"* small base; ** very small base (under 30) ineligible for sig testing",,
"","","","",,,,,,,,,
,"","","",,,,,,,,,
,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",41*,20**,21**,11**,14**,7**,6**,3**,-**,25**,13**,3**
"" ,,
"Entertainment",30,13,17,11,6,6,4,3,0,17,10,3
"",73%,65%,81%,100%,43%,86%,67%,100%,- ,68%,77%,100%
"",,,,,,,,,,,,
"Contact with family and friends",10,7,3,0,3,3,3,1,0,3,6,1
"",24%,35%,14%,- ,21%,43%,50%,33%,- ,12%,46%,33%
"",,,,,,,,,,,,
"Networking",7,3,4,3,3,0,1,0,0,6,1,0
"",17%,15%,19%,27%,21%,- ,17%,- ,- ,24%,8%,- 
"",,,,,,,,,,,,
"Customer service",4,3,1,0,2,0,1,1,0,2,1,1
"",10%,15%,5%,- ,14%,- ,17%,33%,- ,8%,8%,33%
"",,,,,,,,,,,,
"News and information",10,3,7,3,6,0,1,0,0,9,1,0
"",24%,15%,33%,27%,43%,- ,17%,- ,- ,36%,8%,- 
"",,,,,,,,,,,,
"Offers and vouchers",7,5,2,0,6,1,0,0,0,6,1,0
"",17%,25%,10%,- ,43%,14%,- ,- ,- ,24%,8%,- 
"",,,,,,,,,,,,
"Complaints",1,1,0,0,1,0,0,0,0,1,0,0
"",2%,5%,- ,- ,7%,- ,- ,- ,- ,4%,- ,- 
"",,,,,,,,,,,,
"Playing games",0,0,0,0,0,0,0,0,0,0,0,0
"",- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
"",,,,,,,,,,,,
"Sharing pictures",0,0,0,0,0,0,0,0,0,0,0,0
"",- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
"",,,,,,,,,,,,
"Watching videos",0,0,0,0,0,0,0,0,0,0,0,0
"",- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
"",,,,,,,,,,,,
"Other (please specify)",0,0,0,0,0,0,0,0,0,0,0,0
"",- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
"",,,,,,,,,,,,
"None",0,0,0,0,0,0,0,0,0,0,0,0
"",- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
"",,,,,,,,,,,,
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"SM1c. Snapchat: Please indicate which of the following purposes you like to use each of these for.",,
"Base - All using each social medium at SM1",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"* small base",,
"","","","",,,,,,,,,
,"","","",,,,,,,,,
,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",84*,33*,51*,51*,27**,5**,1**,-**,-**,78*,6**,-**
"" ,,
"Entertainment",50,17,33,34,16,0,0,0,0,50,0,0
"",60%,52%,65%,67%,59%,- ,- ,- ,- ,64%,- ,- 
"",,,,,,,,,,,,
"Contact with family and friends",58,21,37,36,17,4,1,0,0,53,5,0
"",69%,64%,73%,71%,63%,80%,100%,- ,- ,68%,83%,- 
"",,,,,,,,,,,,
"Networking",18,10,8,10,8,0,0,0,0,18,0,0
"",21%,30%,16%,20%,30%,- ,- ,- ,- ,23%,- ,- 
"",,,,,,,,,,,,
"Customer service",6,4,2,1,5,0,0,0,0,6,0,0
"",7%,12%,4%,2%,19%,- ,- ,- ,- ,8%,- ,- 
"",,,,,,,,,,,,
"News and information",16,9,7,7,7,2,0,0,0,14,2,0
"",19%,27%,14%,14%,26%,40%,- ,- ,- ,18%,33%,- 
"",,,,,,,,,,,,
"Offers and vouchers",8,3,5,4,4,0,0,0,0,8,0,0
"",10%,9%,10%,8%,15%,- ,- ,- ,- ,10%,- ,- 
"",,,,,,,,,,,,
"Complaints",5,2,3,3,2,0,0,0,0,5,0,0
"",6%,6%,6%,6%,7%,- ,- ,- ,- ,6%,- ,- 
"",,,,,,,,,,,,
"Playing games",0,0,0,0,0,0,0,0,0,0,0,0
"",- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
"",,,,,,,,,,,,
"Sharing pictures",0,0,0,0,0,0,0,0,0,0,0,0
"",- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
"",,,,,,,,,,,,
"Watching videos",0,0,0,0,0,0,0,0,0,0,0,0
"",- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
"",,,,,,,,,,,,
"Other (please specify)",0,0,0,0,0,0,0,0,0,0,0,0
"",- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
"",,,,,,,,,,,,
"None",0,0,0,0,0,0,0,0,0,0,0,0
"",- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
"",,,,,,,,,,,,
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"SM1c. Other: Please indicate which of the following purposes you like to use each of these for.",,
"Base - All using each social medium at SM1",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"* small base; ** very small base (under 30) ineligible for sig testing",,
"","","","",,,,,,,,,
,"","","",,,,,,,,,
,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",13*,5**,8**,2**,1**,2**,3**,4**,1**,3**,5**,5**
"" ,,
"Entertainment",6,2,4,1,1,1,2,1,0,2,3,1
"",46%,40%,50%,50%,100%,50%,67%,25%,- ,67%,60%,20%
"",,,,,,,,,,,,
"Contact with family and friends",8,3,5,1,1,1,2,3,0,2,3,3
"",62%,60%,63%,50%,100%,50%,67%,75%,- ,67%,60%,60%
"",,,,,,,,,,,,
"Networking",3,2,1,0,0,0,2,1,0,0,2,1
"",23%,40%,13%,- ,- ,- ,67%,25%,- ,- ,40%,20%
"",,,,,,,,,,,,
"Customer service",1,0,1,0,0,0,0,1,0,0,0,1
"",8%,- ,13%,- ,- ,- ,- ,25%,- ,- ,- ,20%
"",,,,,,,,,,,,
"News and information",4,2,2,1,0,1,2,0,0,1,3,0
"",31%,40%,25%,50%,- ,50%,67%,- ,- ,33%,60%,- 
"",,,,,,,,,,,,
"Offers and vouchers",0,0,0,0,0,0,0,0,0,0,0,0
"",- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
"",,,,,,,,,,,,
"Complaints",0,0,0,0,0,0,0,0,0,0,0,0
"",- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
"",,,,,,,,,,,,
"Playing games",0,0,0,0,0,0,0,0,0,0,0,0
"",- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
"",,,,,,,,,,,,
"Sharing pictures",1,1,0,0,0,0,0,0,1,0,0,1
"",8%,20%,- ,- ,- ,- ,- ,- ,100%,- ,- ,20%
"",,,,,,,,,,,,
"Watching videos",0,0,0,0,0,0,0,0,0,0,0,0
"",- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
"",,,,,,,,,,,,
"Other (please specify)",2,1,1,0,0,1,1,0,0,0,2,0
"",15%,20%,13%,- ,- ,50%,33%,- ,- ,- ,40%,- 
"",,,,,,,,,,,,
"None",0,0,0,0,0,0,0,0,0,0,0,0
"",- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
"",,,,,,,,,,,,
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"SM2. Do you ever use social media for London travel information e.g. journey planning, information on current service status?",,
"Base - All using social media",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"",,
"","","","",,,,,,,,,
,"","","",,,,,,,,,
,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",827,373,454,133,229,185,123,82*,75*,362,308,157
"" ,,
"Yes",233,128,105,60,101,49,14,6,3,161,63,9
"",28%,34%,23%,45%,44%,26%,11%,7%,4%,44%,20%,6%
"",,B,,CDEF,CDEF,DEF,,,,BC,C,
"No",594,245,349,73,128,136,109,76,72,201,245,148
"",72%,66%,77%,55%,56%,74%,89%,93%,96%,56%,80%,94%
"",,,A,,,AB,ABC,ABC,ABC,,A,AB
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"SM2B. Which of these do you use for London travel information e.g. journey planning, information on current service status?",,
"Base - All mentioning two or more social media at SM1",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"* small base",,
"","","","",,,,,,,,,
,"","","",,,,,,,,,
,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",214,121,93*,58*,93*,41*,13**,6**,3**,151,54*,9**
"" ,,
"Facebook",140,82,58,40,66,26,5,2,1,106,31,3
"",65%,68%,62%,69%,71%,63%,38%,33%,33%,70%,57%,33%
"",,,,,,,,,,,,
"Twitter",133,77,56,31,59,25,11,4,3,90,36,7
"",62%,64%,60%,53%,63%,61%,85%,67%,100%,60%,67%,78%
"",,,,,,,,,,,,
"LinkedIn",34,18,16,4,23,5,2,0,0,27,7,0
"",16%,15%,17%,7%,25%,12%,15%,- ,- ,18%,13%,- 
"",,,,,A,,,,,,,
"YouTube",72,41,31,25,36,9,1,1,0,61,10,1
"",34%,34%,33%,43%,39%,22%,8%,17%,- ,40%,19%,11%
"",,,,C,,,,,,B,,
"Google+ (the Google social network, not the search engine or email facility)",44,30,14,11,21,6,4,2,0,32,10,2
"",21%,25%,15%,19%,23%,15%,31%,33%,- ,21%,19%,22%
"",,,,,,,,,,,,
"Pinterest",9,6,3,0,7,1,1,0,0,7,2,0
"",4%,5%,3%,- ,8%,2%,8%,- ,- ,5%,4%,- 
"",,,,,A,,,,,,,
"Instagram",21,14,7,5,14,2,0,0,0,19,2,0
"",10%,12%,8%,9%,15%,5%,- ,- ,- ,13%,4%,- 
"",,,,,,,,,,,,
"Tumblr",8,5,3,0,5,1,1,1,0,5,2,1
"",4%,4%,3%,- ,5%,2%,8%,17%,- ,3%,4%,11%
"",,,,,,,,,,,,
"Snapchat",14,10,4,5,8,1,0,0,0,13,1,0
"",7%,8%,4%,9%,9%,2%,- ,- ,- ,9%,2%,- 
"",,,,,,,,,,,,
"Other (read in from SM1)",0,0,0,0,0,0,0,0,0,0,0,0
"",- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
"",,,,,,,,,,,,
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"SM2B. Which of these do you use for London travel information e.g. journey planning, information on current service status? COMBINED",,
"Base - All using social media for London travel information",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"",,
"","","","",,,,,,,,,
,"","","",,,,,,,,,
,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",233,128,105,60*,101,49*,14**,6**,3**,161,63*,9**
"" ,,
"Facebook",159,89,70,42,74,34,6,2,1,116,40,3
"",68%,70%,67%,70%,73%,69%,43%,33%,33%,72%,63%,33%
"",,,,,,,,,,,,
"Twitter",133,77,56,31,59,25,11,4,3,90,36,7
"",57%,60%,53%,52%,58%,51%,79%,67%,100%,56%,57%,78%
"",,,,,,,,,,,,
"LinkedIn",34,18,16,4,23,5,2,0,0,27,7,0
"",15%,14%,15%,7%,23%,10%,14%,- ,- ,17%,11%,- 
"",,,,,A,,,,,,,
"YouTube",72,41,31,25,36,9,1,1,0,61,10,1
"",31%,32%,30%,42%,36%,18%,7%,17%,- ,38%,16%,11%
"",,,,C,C,,,,,B,,
"Google+ (the Google social network, not the search engine or email facility)",44,30,14,11,21,6,4,2,0,32,10,2
"",19%,23%,13%,18%,21%,12%,29%,33%,- ,20%,16%,22%
"",,,,,,,,,,,,
"Pinterest",9,6,3,0,7,1,1,0,0,7,2,0
"",4%,5%,3%,- ,7%,2%,7%,- ,- ,4%,3%,- 
"",,,,,A,,,,,,,
"Instagram",21,14,7,5,14,2,0,0,0,19,2,0
"",9%,11%,7%,8%,14%,4%,- ,- ,- ,12%,3%,- 
"",,,,,,,,,,B,,
"Tumblr",8,5,3,0,5,1,1,1,0,5,2,1
"",3%,4%,3%,- ,5%,2%,7%,17%,- ,3%,3%,11%
"",,,,,,,,,,,,
"Snapchat",14,10,4,5,8,1,0,0,0,13,1,0
"",6%,8%,4%,8%,8%,2%,- ,- ,- ,8%,2%,- 
"",,,,,,,,,,,,
"Other (read in from SM1)",0,0,0,0,0,0,0,0,0,0,0,0
"",- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
"",,,,,,,,,,,,
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"RT1. And now just thinking about real-time ‘live’ travel information (such as updates on services, delays, disruptions) which of the following do you use to access this information?",,
"Base - All respondents",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"",,
"","","","",,,,,,,,,
,"","","",,,,,,,,,
,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",1017,478,539,136,245,205,164,123,144,381,369,267
"" ,,
"Transport for London’s website",659,314,345,97,167,134,107,79,75,264,241,154
"",65%,66%,64%,71%,68%,65%,65%,64%,52%,69%,65%,58%
"",,,,F,F,F,F,F,,C,,
"A non Transport for London website that features live London travel news",235,127,108,45,90,43,31,14,12,135,74,26
"",23%,27%,20%,33%,37%,21%,19%,11%,8%,35%,20%,10%
"",,B,,CDEF,CDEF,EF,F,,,BC,C,
"An App",396,203,193,80,132,93,53,17,21,212,146,38
"",39%,42%,36%,59%,54%,45%,32%,14%,15%,56%,40%,14%
"",,B,,CDEF,DEF,DEF,EF,,,BC,C,
"Transport for London Twitter feed",203,117,86,45,92,42,17,6,1,137,59,7
"",20%,24%,16%,33%,38%,20%,10%,5%,1%,36%,16%,3%
"",,B,,CDEF,CDEF,DEF,F,F,,BC,C,
"Other Twitter feed",160,89,71,39,79,23,9,6,4,118,32,10
"",16%,19%,13%,29%,32%,11%,5%,5%,3%,31%,9%,4%
"",,B,,CDEF,CDEF,F,,,,BC,C,
"Staff when travelling on public transport",541,266,275,72,136,105,82,61,85,208,187,146
"",53%,56%,51%,53%,56%,51%,50%,50%,59%,55%,51%,55%
"",,,,,,,,,,,,
"Announcements or displays when travelling on public transport",687,321,366,95,163,135,114,81,99,258,249,180
"",68%,67%,68%,70%,67%,66%,70%,66%,69%,68%,67%,67%
"",,,,,,,,,,,,
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"RT2. Thinking about the various means of obtaining information about problems or delays encountered during your journey in London, which of these do you use...?",,
"Base - All accessing real time travel information",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"",,
"","","","",,,,,,,,,
,"","","",,,,,,,,,
,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",889,420,469,120,222,178,142,105,122,342,320,227
"" ,,
"Transport for London’s website",392,198,194,65,109,87,61,35,35,174,148,70
"",44%,47%,41%,54%,49%,49%,43%,33%,29%,51%,46%,31%
"",,,,EF,EF,EF,F,,,C,C,
"A non Transport for London website that features live London travel news",93,54,39,12,44,15,13,4,5,56,28,9
"",10%,13%,8%,10%,20%,8%,9%,4%,4%,16%,9%,4%
"",,B,,,ACDEF,,,,,BC,C,
"An App",235,133,102,59,69,57,25,12,13,128,82,25
"",26%,32%,22%,49%,31%,32%,18%,11%,11%,37%,26%,11%
"",,B,,BCDEF,DEF,DEF,,,,BC,C,
"Transport for London Twitter feed",108,68,40,33,42,22,7,3,1,75,29,4
"",12%,16%,9%,28%,19%,12%,5%,3%,1%,22%,9%,2%
"",,B,,CDEF,DEF,DEF,,,,BC,C,
"Other Twitter feed",39,20,19,4,25,6,2,1,1,29,8,2
"",4%,5%,4%,3%,11%,3%,1%,1%,1%,8%,3%,1%
"",,,,,ACDEF,,,,,BC,,
"Staff when travelling on public transport",387,186,201,51,87,73,60,48,68,138,133,116
"",44%,44%,43%,43%,39%,41%,42%,46%,56%,40%,42%,51%
"",,,,,,,,,ABCD,,,AB
"Announcements or displays when travelling on public transport",506,230,276,63,96,105,84,68,90,159,189,158
"",57%,55%,59%,53%,43%,59%,59%,65%,74%,46%,59%,70%
"",,,,,,B,B,B,ABCD,,A,AB
"None of these",53,19,34,8,12,11,6,5,11,20,17,16
"",6%,5%,7%,7%,5%,6%,4%,5%,9%,6%,5%,7%
"",,,,,,,,,,,,
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"RT2. Thinking about the various means of obtaining information about problems or delays encountered during your journey in London, which of these do you use...?",,
"Base - All accessing real time travel information",,
"",,
"_____________________________________________________",,
"Proportions/Means: All Columns Tested (5% risk level)",,
"",,
"","","","","","","","",,
,"","","","","","","",,
,"Transport for London’s website","A non Transport for London website that features live London travel news","An App","Transport for London Twitter feed","Other Twitter feed","Staff when travelling on public transport","Announcements or displays when travelling on public transport",,
,"A","B","C","D","E","F","G",,
,"","","","","","","",,
"" ,,
"Total",659,235,396,203,160,541,687,,
"" ,,
"Transport for London’s website",392,127,188,106,85,247,311,,
"",59%,54%,47%,52%,53%,46%,45%,,
"",CFG,FG,,,,,,,
"A non Transport for London website that features live London travel news",73,93,73,49,45,69,76,,
"",11%,40%,18%,24%,28%,13%,11%,,
"",,ACDEFG,AFG,AFG,ACFG,,,,
"An App",178,104,235,94,80,151,187,,
"",27%,44%,59%,46%,50%,28%,27%,,
"",,AFG,ABDEFG,AFG,AFG,,,,
"Transport for London Twitter feed",95,61,92,108,69,82,90,,
"",14%,26%,23%,53%,43%,15%,13%,,
"",,AFG,AFG,ABCFG,ABCFG,,,,
"Other Twitter feed",30,24,32,32,39,29,34,,
"",5%,10%,8%,16%,24%,5%,5%,,
"",,AFG,AG,ACFG,ABCDFG,,,,
"Staff when travelling on public transport",302,110,164,92,68,387,342,,
"",46%,47%,41%,45%,43%,72%,50%,,
"",,,,,,ABCDEG,C,,
"Announcements or displays when travelling on public transport",379,125,204,96,74,359,506,,
"",58%,53%,52%,47%,46%,66%,74%,,
"",DE,,,,,ABCDE,ABCDEF,,
"None of these",31,11,16,6,5,16,23,,
"",5%,5%,4%,3%,3%,3%,3%,,
"",,,,,,,,,
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"EMAIL1. TfL contacts customers from time to time with travel-related information emails. These can be about any of TfL's services such as about weekend tube closures, bus diversions,",,
" temporary road closures, cycling or strikes. They can also be about consultations, changes to Congestion charging or Oyster, and accessibility travel information.",,
"Base - All respondents",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"",,
"","","","",,,,,,,,,
,"","","",,,,,,,,,
,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",1017,478,539,136,245,205,164,123,144,381,369,267
"" ,,
"Yes",562,267,295,66,168,114,94,66,54,234,208,120
"",55%,56%,55%,49%,69%,56%,57%,54%,38%,61%,56%,45%
"",,,,,ACDEF,F,F,F,,C,C,
"No",455,211,244,70,77,91,70,57,90,147,161,147
"",45%,44%,45%,51%,31%,44%,43%,46%,63%,39%,44%,55%
"",,,,B,,B,B,B,BCDE,,,AB
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"EMAIL2. How useful do you find the information in these emails?",,
"Base - All receiving TfL travel related emails",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"",,
"","","","",,,,,,,,,
,"","","",,,,,,,,,
,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",562,267,295,66*,168,114,94*,66*,54*,234,208,120
"" ,,
"Very useful (4)",224,107,117,26,70,40,35,25,28,96,75,53
"",40%,40%,40%,39%,42%,35%,37%,38%,52%,41%,36%,44%
"",,,,,,,,,C,,,
"Fairly useful (3)",288,135,153,39,89,64,44,33,19,128,108,52
"",51%,51%,52%,59%,53%,56%,47%,50%,35%,55%,52%,43%
"",,,,F,F,F,,,,C,,
"Not very useful (2)",47,24,23,1,9,10,13,7,7,10,23,14
"",8%,9%,8%,2%,5%,9%,14%,11%,13%,4%,11%,12%
"",,,,,,,AB,A,A,,A,A
"Not at all useful (1)",3,1,2,0,0,0,2,1,0,0,2,1
"",1%,0%,1%,- ,- ,- ,2%,2%,- ,- ,1%,1%
"",,,,,,,,,,,,
" Net" ,,
"Useful",512,242,270,65,159,104,79,58,47,224,183,105
"",91%,91%,92%,98%,95%,91%,84%,88%,87%,96%,88%,88%
"",,,,DEF,D,,,,,BC,,
"Mean",3.30,3.30,3.31,3.38,3.36,3.26,3.19,3.24,3.39,3.37,3.23,3.31
"",,,,,D,,,,,B,,
"Standard Error",0.03,0.04,0.04,0.06,0.05,0.06,0.08,0.09,0.10,0.04,0.05,0.06
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"F1. Which of the following have you ever seen when travelling in London?",,
"Base - All respondents",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"",,
